URL to be reported,Category of URL,Report reason,Additional details
https://library.tiktok.com/ads/detail/?ad_id=1859473382701057,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Καλοπαίδης Μιχάλης (ΒΟΛΤ, Λάρνακα) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-03-12; last shown: 2026-03-13 · Advertiser handle: @michalis.kalopaidis · Detected via TikTok Research API ad_id=1859473382701057"
https://library.tiktok.com/ads/detail/?ad_id=1859651035813313,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Καλοπαίδης Μιχάλης (ΒΟΛΤ, Λάρνακα) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-03-14; last shown: 2026-03-15 · Advertiser handle: @michalis.kalopaidis · Detected via TikTok Research API ad_id=1859651035813313"
https://library.tiktok.com/ads/detail/?ad_id=1860072577701058,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Καλοπαίδης Μιχάλης (ΒΟΛΤ, Λάρνακα) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-03-19; last shown: 2026-03-20 · Advertiser handle: @michalis.kalopaidis · Detected via TikTok Research API ad_id=1860072577701058"
https://library.tiktok.com/ads/detail/?ad_id=1857173599554562,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Μηνάς Πέτρος (ΔΕΚ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-02-15; last shown: 2026-02-16 · Advertiser handle: @petros.minas2 · Detected via TikTok Research API ad_id=1857173599554562"
https://library.tiktok.com/ads/detail/?ad_id=1857173472469057,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Μηνάς Πέτρος (ΔΕΚ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-02-15; last shown: 2026-02-16 · Advertiser handle: @petros.minas2 · Detected via TikTok Research API ad_id=1857173472469057"
https://library.tiktok.com/ads/detail/?ad_id=1857166843187201,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Μηνάς Πέτρος (ΔΕΚ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-02-15; last shown: 2026-02-16 · Advertiser handle: @petros.minas2 · Detected via TikTok Research API ad_id=1857166843187201"
https://library.tiktok.com/ads/detail/?ad_id=1857173388341569,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Μηνάς Πέτρος (ΔΕΚ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-02-15; last shown: 2026-02-16 · Advertiser handle: @petros.minas2 · Detected via TikTok Research API ad_id=1857173388341569"
https://library.tiktok.com/ads/detail/?ad_id=1857311802770434,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Μηνάς Πέτρος (ΔΕΚ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-02-16; last shown: 2026-02-17 · Advertiser handle: @petros.minas2 · Detected via TikTok Research API ad_id=1857311802770434"
https://library.tiktok.com/ads/detail/?ad_id=1857404080629889,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Μηνάς Πέτρος (ΔΕΚ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-02-17; last shown: 2026-02-18 · Advertiser handle: @petros.minas2 · Detected via TikTok Research API ad_id=1857404080629889"
https://library.tiktok.com/ads/detail/?ad_id=1857495114320257,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Μηνάς Πέτρος (ΔΕΚ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-02-18; last shown: 2026-02-19 · Advertiser handle: @petros.minas2 · Detected via TikTok Research API ad_id=1857495114320257"
https://library.tiktok.com/ads/detail/?ad_id=1857668762497090,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Μηνάς Πέτρος (ΔΕΚ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-02-20; last shown: 2026-02-21 · Advertiser handle: @petros.minas2 · Detected via TikTok Research API ad_id=1857668762497090"
https://library.tiktok.com/ads/detail/?ad_id=1857810480151553,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Μηνάς Πέτρος (ΔΕΚ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-02-22; last shown: 2026-02-23 · Advertiser handle: @petros.minas2 · Detected via TikTok Research API ad_id=1857810480151553"
https://library.tiktok.com/ads/detail/?ad_id=1858676044178433,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Μηνάς Πέτρος (ΔΕΚ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-03-03; last shown: 2026-03-04 · Advertiser handle: @petros.minas2 · Detected via TikTok Research API ad_id=1858676044178433"
https://library.tiktok.com/ads/detail/?ad_id=1859120657212417,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Μηνάς Πέτρος (ΔΕΚ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-03-08; last shown: 2026-03-09 · Advertiser handle: @petros.minas2 · Detected via TikTok Research API ad_id=1859120657212417"
https://library.tiktok.com/ads/detail/?ad_id=1859214861793282,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Μηνάς Πέτρος (ΔΕΚ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-03-09; last shown: 2026-03-10 · Advertiser handle: @petros.minas2 · Detected via TikTok Research API ad_id=1859214861793282"
https://library.tiktok.com/ads/detail/?ad_id=1859304483977233,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Μηνάς Πέτρος (ΔΕΚ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-03-10; last shown: 2026-03-11 · Advertiser handle: @petros.minas2 · Detected via TikTok Research API ad_id=1859304483977233"
https://library.tiktok.com/ads/detail/?ad_id=1859397249473729,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Μηνάς Πέτρος (ΔΕΚ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-03-11; last shown: 2026-03-12 · Advertiser handle: @petros.minas2 · Detected via TikTok Research API ad_id=1859397249473729"
https://library.tiktok.com/ads/detail/?ad_id=1859580922931201,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Μηνάς Πέτρος (ΔΕΚ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-03-13; last shown: 2026-03-14 · Advertiser handle: @petros.minas2 · Detected via TikTok Research API ad_id=1859580922931201"
https://library.tiktok.com/ads/detail/?ad_id=1859661940931842,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Μηνάς Πέτρος (ΔΕΚ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-03-14; last shown: 2026-03-15 · Advertiser handle: @petros.minas2 · Detected via TikTok Research API ad_id=1859661940931842"
https://library.tiktok.com/ads/detail/?ad_id=1860028230192258,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Μηνάς Πέτρος (ΔΕΚ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-03-18; last shown: 2026-03-19 · Advertiser handle: @petros.minas2 · Detected via TikTok Research API ad_id=1860028230192258"
https://library.tiktok.com/ads/detail/?ad_id=1860116282970242,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Μηνάς Πέτρος (ΔΕΚ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-03-19; last shown: 2026-03-20 · Advertiser handle: @petros.minas2 · Detected via TikTok Research API ad_id=1860116282970242"
https://library.tiktok.com/ads/detail/?ad_id=1860203691843585,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Μηνάς Πέτρος (ΔΕΚ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-03-20; last shown: 2026-03-21 · Advertiser handle: @petros.minas2 · Detected via TikTok Research API ad_id=1860203691843585"
https://library.tiktok.com/ads/detail/?ad_id=1860262173136193,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Μηνάς Πέτρος (ΔΕΚ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-03-21; last shown: 2026-03-22 · Advertiser handle: @petros.minas2 · Detected via TikTok Research API ad_id=1860262173136193"
https://library.tiktok.com/ads/detail/?ad_id=1860268080159105,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Μηνάς Πέτρος (ΔΕΚ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-03-21; last shown: 2026-03-22 · Advertiser handle: @petros.minas2 · Detected via TikTok Research API ad_id=1860268080159105"
https://library.tiktok.com/ads/detail/?ad_id=1860616392379394,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Μηνάς Πέτρος (ΔΕΚ, Λεμεσός) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-03-25; last shown: 2026-03-26 · Advertiser handle: @petros.minas2 · Detected via TikTok Research API ad_id=1860616392379394"
https://library.tiktok.com/ads/detail/?ad_id=1860890865909313,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Παυλίδου Βερόνικα (ΔΕΚ, Αμμόχωστος) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-03-28; last shown: 2026-03-29 · Advertiser handle: @veronikapavlidou · Detected via TikTok Research API ad_id=1860890865909313"
https://library.tiktok.com/ads/detail/?ad_id=1861009719256066,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Παυλίδου Βερόνικα (ΔΕΚ, Αμμόχωστος) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-03-29; last shown: 2026-03-30 · Advertiser handle: @veronikapavlidou · Detected via TikTok Research API ad_id=1861009719256066"
https://library.tiktok.com/ads/detail/?ad_id=1861115497991170,Misleading information,Political advertising prohibited by TikTok policy,"Candidate: Παυλίδου Βερόνικα (ΔΕΚ, Αμμόχωστος) · Cyprus 2026 parliamentary elections — paid political advertising · (TikTok prohibits political advertising globally per Community Guidelines) · Ad first shown: 2026-03-30; last shown: 2026-03-31 · Advertiser handle: @veronikapavlidou · Detected via TikTok Research API ad_id=1861115497991170"
